"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"8483","AB696102535","RGUTC","IBVOI","2000","Oujda","Indus","1","17","19","11","17","16","14","5","2","0","20","Rabat","15","Rabat","11","Nador"
"8490","AB067529857","EJTQX","PEQXR","1998","Tetouan","Indus","1","10","18","19","20","20","14","1","3","1","10","Marrakech","14","Nador","15","Agadir"
"8494","AB519127680","FPRTY","VUYDN","2001","Oujda","Indus","1","15","13","9","17","20","19","2","1","1","13","Oujda","18","Oujda","18","Rabat"
"8496","AB664010334","GTCLW","TIWAR","1999","Nador","Indus","2","13","17","9","10","19","14","4","3","0","10","Tanger","17","Nador","15","Tetouan"
"8497","AB094666375","TAHLA","IXHKX","1998","Fes","Indus","1","20","10","16","13","16","18","0","3","2","13","Tanger","18","Fes","16","Tetouan"
"8506","AB741189126","PAXCJ","PFGGD","1999","Nador","Indus","1","12","10","10","18","13","19","0","1","2","15","Tetouan","9","Nador","10","Tetouan"
"8509","AB242658523","MTCXY","QQJRP","1999","Oujda","Indus","1","16","15","20","12","15","13","1","3","2","20","Agadir","14","Marrakech","20","Fes"
"8511","AB026987308","LIAFR","OOGJW","2002","Oujda","Indus","3","16","19","10","17","9","14","2","0","2","10","Fes","14","Casablanca","20","Fes"
"8513","AB061054833","IKYCP","PRHOP","2002","Oujda","Indus","2","20","19","17","13","12","14","1","2","2","12","Agadir","10","Casablanca","11","Fes"
"8514","AB416198428","PNADH","LPYUP","2001","Marrakech","Indus","1","20","9","18","17","16","16","1","2","2","12","Tetouan","19","Casablanca","20","Fes"
"8521","AB484425574","VOLUC","CLODE","2001","Casablanca","Indus","3","11","15","10","11","19","14","0","1","2","9","Marrakech","14","Tetouan","19","Agadir"
"8524","AB909544083","RTRWJ","ZKPQU","2000","Tetouan","Indus","3","9","20","12","10","11","10","3","0","1","14","Tetouan","18","Tetouan","15","Casablanca"
"8526","AB678028885","HMYGW","TXIDH","2000","Marrakech","Indus","3","14","20","12","13","18","14","5","2","1","15","Marrakech","19","Fes","15","Oujda"
"8529","AB941925673","FWMWJ","ZHVFK","1999","Agadir","Indus","1","16","20","15","15","15","15","2","3","0","17","Rabat","17","Marrakech","15","Marrakech"
"8530","AB457851634","MCNOH","ODECF","2001","Oujda","Indus","1","16","20","14","11","13","19","5","3","0","16","Casablanca","20","Oujda","17","Casablanca"
"8535","AB639142126","HXFCP","YQMVL","2000","Oujda","Indus","1","14","20","20","10","18","10","3","0","2","13","Oujda","13","Casablanca","9","Rabat"
"8536","AB646107417","DPRPY","RNYAC","1999","Fes","Indus","2","18","9","12","11","17","14","1","0","0","15","Casablanca","10","Nador","12","Rabat"
"8552","AB214390028","DGKBZ","CLNOQ","1999","Oujda","Indus","1","14","13","9","14","17","16","3","1","0","16","Casablanca","20","Marrakech","18","Fes"
"8558","AB988054314","BPSPJ","IEXDV","1999","Tetouan","Indus","2","17","15","15","13","16","10","0","0","2","14","Agadir","19","Rabat","9","Rabat"
"8584","AB002400007","FEUBB","LDKZE","1999","Marrakech","Indus","3","13","10","13","15","11","10","5","3","1","15","Tetouan","18","Agadir","20","Agadir"
"8585","AB625820545","BGLZQ","ANFJT","2001","Tanger","Indus","1","12","16","20","15","12","14","1","1","1","11","Fes","19","Tetouan","20","Nador"
"8587","AB758068405","UWJZN","ZHWHR","1999","Tanger","Indus","1","10","15","10","15","13","17","0","1","2","10","Marrakech","17","Casablanca","11","Tetouan"
"8594","AB761066668","HODXP","XRNAM","1998","Oujda","Indus","2","13","13","17","20","13","18","2","1","1","15","Agadir","16","Tanger","18","Rabat"
"8599","AB925954897","AOHPW","YAWCP","2002","Nador","Indus","2","15","11","16","20","11","14","1","0","1","19","Rabat","16","Oujda","14","Casablanca"
"8601","AB932647194","KXDMP","VYYSG","1999","Marrakech","Indus","1","15","17","20","10","19","16","1","1","2","16","Marrakech","15","Tanger","13","Marrakech"
"8605","AB075297997","FUVWG","ZRYRJ","1998","Rabat","Indus","1","20","19","20","9","18","14","5","0","2","13","Fes","19","Tanger","9","Marrakech"
"8606","AB273245209","GOUNB","HEMBY","2001","Marrakech","Indus","1","19","19","17","14","14","18","4","1","0","16","Casablanca","18","Nador","17","Oujda"
"8609","AB540181732","KZJRO","JFUZQ","2002","Casablanca","Indus","3","19","18","10","20","17","10","4","2","0","11","Rabat","17","Nador","9","Oujda"
"8610","AB143142247","RNUNA","EMRFW","2000","Tetouan","Indus","3","18","9","10","11","18","18","5","1","2","20","Agadir","12","Nador","12","Tetouan"
"8611","AB950611482","VVYYR","BXIGP","2000","Nador","Indus","2","18","11","19","12","19","19","3","0","0","13","Casablanca","13","Casablanca","10","Casablanca"
"8613","AB168380866","RCKGB","KQJVI","1999","Casablanca","Indus","1","19","10","14","13","18","17","1","0","1","18","Fes","17","Tetouan","19","Fes"
"8615","AB889296579","KIYSM","BOTUN","2000","Tetouan","Indus","3","20","12","10","15","19","10","1","0","1","12","Tetouan","19","Tanger","15","Fes"
"8619","AB413061931","HFDFM","LIJHY","2002","Fes","Indus","2","13","18","9","16","10","16","5","1","1","15","Nador","17","Marrakech","17","Nador"
"8634","AB608590314","ZXHNE","BCTKA","2001","Marrakech","Indus","2","15","10","14","11","19","14","3","3","1","20","Casablanca","17","Casablanca","17","Fes"
"8640","AB078664312","EXFIN","LBKGA","2002","Tanger","Indus","1","20","19","11","13","12","11","2","2","2","17","Tanger","10","Tanger","13","Oujda"
"8641","AB359230874","CMGIM","XSZRM","2001","Tetouan","Indus","2","13","16","11","14","12","15","5","0","1","15","Nador","20","Tanger","12","Fes"
"8642","AB031650641","VSEDI","IBIKO","2002","Oujda","Indus","2","17","10","13","15","11","13","2","1","2","12","Casablanca","13","Oujda","15","Marrakech"
"8655","AB686793907","PSHPQ","WEXWP","2002","Casablanca","Indus","2","17","12","12","17","14","19","5","0","0","15","Rabat","10","Rabat","14","Fes"
"8659","AB011074510","KWIKE","LALAJ","2000","Marrakech","Indus","1","12","17","13","19","15","19","2","1","1","13","Casablanca","11","Tetouan","16","Marrakech"
"8663","AB177232514","QYKAO","UPUIE","2001","Nador","Indus","1","17","10","17","17","17","19","4","1","2","15","Fes","16","Marrakech","16","Fes"
"8667","AB953626588","QEQLD","QJBJR","1999","Marrakech","Indus","2","13","19","16","15","9","9","3","2","1","15","Nador","19","Nador","12","Tetouan"
"8678","AB087822638","IWKYQ","QMZYX","2002","Fes","Indus","3","9","13","9","17","17","11","0","1","0","15","Tanger","11","Tetouan","16","Nador"
"8680","AB848493868","RTPGI","ASGIO","2000","Marrakech","Indus","3","20","17","13","16","19","13","3","1","0","15","Marrakech","10","Fes","15","Oujda"
"8688","AB798283505","FNPEA","JCFMS","2002","Rabat","Indus","1","19","9","9","16","10","14","0","1","1","13","Casablanca","18","Tetouan","14","Agadir"
"8690","AB421746572","FPDKS","LWKUT","1999","Tetouan","Indus","2","18","19","11","14","10","10","3","3","0","19","Rabat","20","Casablanca","11","Marrakech"
"8694","AB558941126","XIHGB","VCWUF","2000","Rabat","Indus","3","17","18","15","16","15","9","5","2","0","19","Agadir","10","Fes","18","Fes"
"8701","AB277683022","HKNIE","GJROW","1999","Tanger","Indus","2","17","20","18","19","12","17","2","3","0","20","Agadir","17","Fes","9","Tetouan"
"8714","AB788803549","XGFCB","XZRPR","2000","Tanger","Indus","1","19","17","17","19","18","20","3","3","0","14","Fes","13","Tetouan","19","Rabat"
"8715","AB943216614","BTUKZ","FJJSB","1998","Fes","Indus","1","10","11","20","19","10","15","0","2","2","16","Marrakech","16","Tanger","15","Agadir"
"8716","AB401978665","VSIAX","NPTCG","2001","Casablanca","Indus","1","14","9","15","17","19","10","4","3","2","18","Tanger","19","Nador","17","Tetouan"
"8722","AB223728074","XYIVO","SQCJI","1998","Tanger","Indus","1","10","15","12","13","18","17","0","2","1","19","Fes","12","Fes","13","Marrakech"
"8727","AB647402039","ZAWOE","NOFFM","1998","Nador","Indus","1","15","15","15","14","20","9","3","0","0","20","Nador","19","Tanger","15","Fes"
"8739","AB756209853","EJGRV","NQNHN","2001","Agadir","Indus","3","15","15","12","15","16","20","2","3","2","20","Casablanca","11","Marrakech","16","Rabat"
"8740","AB645923880","RPMNX","UAVIQ","1998","Tanger","Indus","3","19","9","11","9","12","17","1","1","1","19","Fes","13","Marrakech","14","Tanger"
"8741","AB206939864","RIEXJ","QENZR","1999","Tetouan","Indus","3","17","13","16","18","14","10","3","0","1","18","Oujda","9","Fes","9","Tanger"
"8745","AB051833034","DWSLB","XOWOH","2002","Nador","Indus","1","12","15","16","18","20","19","1","0","1","13","Oujda","10","Nador","14","Oujda"
"8746","AB022182990","MOZLK","CCKUM","2002","Casablanca","Indus","3","15","16","14","19","20","16","5","0","1","19","Marrakech","20","Fes","10","Agadir"
"8749","AB194000497","AIDXI","NZBHW","2001","Tanger","Indus","2","11","17","17","12","14","15","2","0","0","10","Tetouan","19","Rabat","17","Tetouan"
"8756","AB513388941","AUOCA","YXIJJ","2001","Oujda","Indus","2","17","17","20","15","18","14","3","3","2","13","Fes","16","Agadir","19","Marrakech"
"8762","AB997963703","UJNWB","MICCZ","2002","Nador","Indus","1","17","14","15","13","16","14","0","1","2","18","Rabat","16","Marrakech","11","Nador"
"8766","AB195693469","HGWVL","ZKIQT","1999","Tetouan","Indus","1","11","10","15","17","15","11","4","2","1","9","Nador","20","Marrakech","17","Fes"
"8767","AB220435350","TLGFW","DCNAG","1998","Casablanca","Indus","3","11","16","17","15","10","16","4","2","1","9","Rabat","18","Tanger","11","Agadir"
"8772","AB622020775","ZTHHA","TMXRK","2001","Oujda","Indus","2","12","18","19","19","15","16","3","3","1","19","Casablanca","12","Rabat","9","Marrakech"
"8780","AB447555291","BTPOQ","XLAGM","2002","Oujda","Indus","2","20","13","10","9","12","18","5","2","1","15","Agadir","15","Tetouan","20","Casablanca"
"8781","AB285000549","CJZSM","BPRMM","2001","Tanger","Indus","3","12","13","20","9","17","13","3","3","1","10","Rabat","15","Tanger","17","Casablanca"
"8788","AB720677543","ZTQQE","AACXS","1998","Marrakech","Indus","3","16","16","15","20","20","18","1","1","1","15","Fes","15","Rabat","15","Oujda"
"8792","AB090085439","FRRWH","GTDTS","1999","Marrakech","Indus","1","18","16","11","11","20","15","1","3","0","14","Agadir","14","Nador","17","Marrakech"
"8793","AB195308136","QNAWG","YZLTQ","2000","Marrakech","Indus","1","18","15","13","10","19","18","4","0","2","16","Casablanca","13","Tetouan","12","Casablanca"
"8794","AB267304151","JIYCB","FOJGJ","2000","Marrakech","Indus","2","16","15","19","11","16","12","5","2","0","14","Casablanca","15","Tanger","12","Fes"
"8795","AB641838256","IOMQX","JYJJW","1999","Agadir","Indus","2","17","11","10","9","18","18","4","1","1","16","Oujda","10","Oujda","17","Nador"
"8797","AB065632882","ZKEHS","SFBYL","2002","Agadir","Indus","3","16","18","16","12","9","19","4","0","1","10","Rabat","19","Fes","18","Fes"
"8801","AB636753601","URLRO","VCZOW","1999","Oujda","Indus","1","17","11","10","11","19","12","1","0","1","20","Tetouan","11","Nador","10","Agadir"
"8804","AB950321758","IJCYW","DRHUU","2002","Rabat","Indus","1","17","18","11","16","10","17","0","0","2","20","Nador","19","Nador","14","Casablanca"
"8821","AB166680881","TGCPK","QXSPF","1998","Casablanca","Indus","2","9","12","16","11","11","15","5","0","2","16","Casablanca","17","Tanger","11","Tetouan"
"8823","AB815676371","IZTGT","XPDFX","2001","Agadir","Indus","2","16","19","18","9","17","14","4","0","1","10","Marrakech","13","Fes","20","Fes"
"8828","AB731959049","YSPPO","MHYVE","1998","Agadir","Indus","2","17","19","15","20","14","19","1","0","0","11","Nador","11","Fes","20","Tanger"
"8839","AB810881767","TWVIC","DRKEB","2002","Tetouan","Indus","2","19","14","16","17","20","20","2","1","0","14","Agadir","18","Casablanca","16","Rabat"
"8850","AB779370938","LTCOR","WYCAC","2001","Rabat","Indus","1","18","15","18","13","10","20","0","0","1","14","Casablanca","11","Agadir","17","Nador"
"8852","AB131137245","OCEDI","EQDZR","1998","Oujda","Indus","3","12","20","13","19","17","14","5","0","1","9","Marrakech","14","Fes","13","Tanger"
"8855","AB933918688","ZCNRW","TPBLL","2002","Fes","Indus","3","16","15","16","11","17","10","1","3","0","11","Fes","20","Rabat","13","Tetouan"
"8870","AB575847076","NZIDP","YZMTW","1998","Tanger","Indus","2","15","17","17","19","18","16","3","2","2","13","Fes","11","Fes","17","Fes"
"8877","AB233558728","LDVJT","CPNQL","2001","Rabat","Indus","2","20","18","19","19","11","12","3","3","0","11","Fes","9","Oujda","10","Fes"
"8881","AB198797746","LSQPU","XLUNR","2000","Nador","Indus","2","16","14","19","19","17","20","2","2","0","13","Agadir","20","Agadir","12","Marrakech"
"8884","AB265787595","KIVJZ","QMVAU","2000","Fes","Indus","2","15","17","9","11","16","9","0","2","2","12","Casablanca","10","Tetouan","17","Oujda"
"8885","AB033970158","SUKHM","YOXQT","2002","Tanger","Indus","3","16","9","17","14","20","17","0","0","0","11","Oujda","9","Fes","10","Marrakech"
"8902","AB592580896","QABSF","WXVKQ","2000","Tanger","Indus","1","17","12","16","11","19","19","3","2","1","10","Marrakech","18","Nador","15","Marrakech"
"8904","AB699719847","JJTYK","JTUCD","2002","Marrakech","Indus","3","11","12","15","19","9","17","4","3","1","9","Oujda","9","Nador","12","Rabat"
"8913","AB802639009","TBYUW","MSNEB","2002","Agadir","Indus","2","11","16","11","16","11","14","4","3","1","11","Nador","16","Fes","11","Oujda"
"8917","AB213652597","WQGAA","SRNSF","1999","Marrakech","Indus","1","15","10","15","18","14","9","2","3","1","20","Nador","16","Rabat","15","Marrakech"
"8925","AB787810332","DIEMS","DGFUE","1998","Nador","Indus","1","20","10","10","16","9","19","0","0","0","19","Marrakech","16","Oujda","20","Rabat"
"8928","AB665372880","DHCSJ","ZPMXY","1998","Casablanca","Indus","3","9","11","9","20","9","12","0","2","2","13","Fes","10","Rabat","12","Tetouan"
"8930","AB614951196","HBFOS","BCFGM","2002","Marrakech","Indus","1","9","15","13","18","12","11","4","0","1","12","Casablanca","16","Nador","19","Fes"
"8936","AB875742813","YFJVW","LPEHU","2002","Rabat","Indus","1","18","9","10","13","9","10","2","1","2","13","Nador","14","Tetouan","13","Fes"
"8937","AB527129483","XNUNT","DLBQM","2002","Casablanca","Indus","1","18","20","15","18","20","19","5","3","0","12","Tetouan","12","Casablanca","18","Agadir"
"8940","AB750743760","TQJXG","QTLDT","1998","Marrakech","Indus","2","20","11","16","16","16","19","0","0","1","17","Agadir","9","Oujda","17","Tetouan"
"8941","AB071206747","VZFLE","XRFNK","2002","Nador","Indus","3","9","14","18","20","13","10","0","1","1","19","Marrakech","13","Marrakech","11","Fes"
"8946","AB678287124","KRKRE","TRZZC","2000","Fes","Indus","3","18","11","16","15","20","17","3","0","0","10","Tetouan","16","Marrakech","19","Oujda"
"8948","AB969870127","FMCIZ","JMEXR","1998","Tetouan","Indus","1","10","14","16","14","19","19","1","0","0","17","Agadir","15","Tetouan","11","Rabat"
"8949","AB083879641","CVGMB","ICFIA","2001","Tetouan","Indus","3","13","17","19","13","16","11","5","3","0","18","Tanger","16","Marrakech","20","Rabat"
"8950","AB047847099","SZGGB","QPUWW","2002","Casablanca","Indus","2","9","12","13","13","9","12","0","2","0","11","Marrakech","12","Tetouan","19","Casablanca"
"8955","AB991846257","CCFMI","NYOFM","1998","Tanger","Indus","1","20","18","18","9","11","13","5","0","2","13","Marrakech","10","Oujda","10","Nador"
"8959","AB067322941","JBKXX","GLNBM","1999","Marrakech","Indus","3","10","18","20","16","17","13","1","3","0","12","Oujda","9","Casablanca","17","Rabat"
"8961","AB228834526","XOSUF","RFQWX","2001","Oujda","Indus","3","13","18","11","9","20","12","2","1","2","17","Rabat","13","Marrakech","11","Nador"
"8982","AB234849059","BEFIZ","NFBPB","1998","Agadir","Indus","3","13","19","14","16","18","14","1","0","2","10","Fes","10","Nador","15","Casablanca"
"8987","AB196519389","UOYCV","CEVGH","1999","Marrakech","Indus","1","11","19","15","12","11","15","0","0","0","11","Tetouan","13","Marrakech","18","Tanger"
"8989","AB486619845","NTWSK","OMFBO","2000","Tanger","Indus","3","12","9","20","13","14","16","1","3","2","12","Tanger","20","Tetouan","17","Marrakech"
"8990","AB777070060","MDYLA","PYMXN","2001","Tanger","Indus","2","14","20","18","9","10","9","3","0","1","12","Tetouan","10","Tanger","19","Tetouan"
"8998","AB449327873","UXVHY","GWUNE","1998","Tanger","Indus","2","19","11","10","20","13","20","2","0","0","9","Tetouan","17","Fes","20","Tetouan"
"9004","AB197408056","FTDQO","PCJMR","2000","Agadir","Indus","3","10","16","13","16","9","11","1","0","0","17","Oujda","17","Agadir","18","Oujda"
"9007","AB336804660","BEFBN","DDRNB","2000","Oujda","Indus","3","18","9","9","14","9","10","4","2","0","18","Nador","10","Rabat","9","Nador"
"9015","AB383375149","OAOCN","FOEME","1999","Tanger","Indus","1","11","10","9","10","20","16","0","3","0","9","Fes","16","Oujda","19","Oujda"
"9027","AB756946187","ZNRIJ","EAWDH","1999","Tanger","Indus","1","10","18","20","11","12","12","2","0","1","15","Nador","14","Casablanca","11","Marrakech"
"9034","AB466422346","QOLFB","WGACI","2001","Nador","Indus","1","10","14","19","12","14","19","5","0","1","10","Casablanca","9","Tanger","15","Casablanca"
"9036","AB557959396","HIGYR","AGQFY","2001","Marrakech","Indus","3","10","19","11","19","9","17","3","3","1","15","Casablanca","19","Casablanca","16","Tanger"
"9042","AB586629229","AMXLV","EUEES","1998","Tanger","Indus","3","18","13","9","15","10","14","4","3","0","18","Casablanca","17","Oujda","11","Agadir"
"9044","AB734541618","YSTYJ","ZEISC","1999","Agadir","Indus","1","18","14","20","20","15","17","5","2","2","9","Fes","12","Oujda","17","Marrakech"
"9046","AB634457044","NQDVM","VHKAQ","2001","Fes","Indus","1","16","19","18","13","12","13","1","2","2","16","Tetouan","15","Marrakech","15","Tanger"
"9051","AB148369406","BVRTX","MHAMP","2001","Rabat","Indus","2","13","20","11","16","20","13","0","0","2","9","Agadir","10","Casablanca","10","Oujda"
"9055","AB508918843","SXRAH","CIDAR","2000","Rabat","Indus","2","17","18","17","16","14","19","4","1","0","10","Casablanca","15","Casablanca","17","Rabat"
"9060","AB409918825","ATLXQ","ALKDT","2001","Oujda","Indus","3","12","9","17","20","19","11","3","3","1","13","Fes","18","Agadir","9","Agadir"
"9062","AB568493114","MTJKT","KDVUH","2000","Fes","Indus","2","20","13","14","17","14","15","4","3","2","10","Tanger","15","Marrakech","11","Casablanca"
"9064","AB590815500","RXJWJ","BDAUZ","1998","Tanger","Indus","1","10","11","18","20","20","14","5","2","0","11","Oujda","16","Rabat","10","Nador"
"9066","AB260115122","TRADS","YXGZL","2001","Nador","Indus","1","17","13","10","10","19","9","1","1","1","20","Nador","20","Oujda","17","Oujda"
"9074","AB330175002","MPRXX","OKLHJ","1998","Fes","Indus","3","14","15","12","13","11","10","4","0","1","17","Agadir","12","Nador","14","Tetouan"
"9080","AB931446787","BHPGX","HJOJE","1999","Oujda","Indus","1","10","18","17","10","18","16","1","2","0","9","Tanger","18","Marrakech","13","Casablanca"
"9084","AB794797051","CFQCS","ZYXGP","2002","Rabat","Indus","3","11","17","10","20","13","16","3","0","2","17","Tanger","15","Casablanca","20","Marrakech"
"9089","AB449451189","PQRPC","ZFVUS","1998","Rabat","Indus","3","15","14","15","10","10","12","0","0","2","9","Fes","10","Rabat","9","Tetouan"
"9095","AB625991344","PQHUF","VHLJI","1999","Fes","Indus","2","12","15","9","10","9","12","0","3","2","13","Agadir","18","Nador","18","Tanger"
"9108","AB323598756","OCAET","VIPIZ","1998","Oujda","Indus","1","16","11","16","10","10","10","1","2","0","19","Tanger","14","Tanger","17","Rabat"
"9110","AB035305929","BUCGK","FXJWA","2001","Nador","Indus","1","13","10","19","10","16","9","5","0","0","18","Rabat","15","Rabat","20","Tanger"
"9112","AB324931662","HAEUA","EMHPB","2002","Fes","Indus","3","19","15","12","20","10","13","0","0","1","10","Rabat","9","Casablanca","19","Casablanca"
"9114","AB481325142","QJYCW","UDFKW","2001","Oujda","Indus","2","12","17","13","15","9","10","5","1","1","16","Oujda","10","Rabat","18","Fes"
"9119","AB602967656","TBEMW","IVTYB","2001","Nador","Indus","2","15","14","18","14","17","16","1","3","0","10","Oujda","12","Nador","13","Oujda"
"9126","AB566654231","CIVHG","BCGRF","2000","Marrakech","Indus","1","10","19","15","13","17","12","3","1","1","11","Casablanca","13","Oujda","16","Oujda"
"9128","AB427727784","QHIJR","NNEAX","2000","Casablanca","Indus","1","14","11","14","16","16","11","3","1","0","19","Nador","9","Rabat","10","Nador"
"9139","AB082001286","UJPQT","VPNZC","2002","Marrakech","Indus","2","12","16","11","9","10","20","2","2","0","19","Tanger","12","Tetouan","10","Agadir"
"9148","AB901053017","QFRWP","USOYW","1998","Tetouan","Indus","3","10","17","17","20","11","20","5","0","0","17","Oujda","19","Agadir","17","Oujda"
"9152","AB835260994","ARNOS","ITBKF","2000","Agadir","Indus","2","11","11","16","9","11","11","0","1","2","20","Marrakech","14","Oujda","15","Fes"
"9158","AB424828466","RSMPH","PNASS","1999","Agadir","Indus","2","12","14","20","14","19","10","3","3","1","12","Tanger","18","Tetouan","11","Rabat"
"9166","AB614088875","ALZZX","OJCNI","1998","Fes","Indus","2","13","13","11","16","13","15","0","0","0","18","Fes","15","Marrakech","18","Tetouan"
"9170","AB458944434","LLNBT","GTDCQ","2002","Fes","Indus","2","20","20","15","17","13","12","0","2","0","19","Marrakech","9","Fes","13","Tetouan"
"9171","AB664088968","HIVTT","TUBFL","2002","Rabat","Indus","2","19","11","14","10","16","15","3","0","2","18","Nador","12","Tanger","16","Tanger"
"9183","AB752599549","SHCRK","TVBED","2001","Nador","Indus","1","20","16","18","14","9","10","4","0","2","9","Rabat","13","Marrakech","11","Oujda"
"9187","AB752392550","MTQEN","OERCR","1998","Casablanca","Indus","1","15","10","10","15","18","19","2","3","0","13","Tanger","16","Tetouan","14","Marrakech"
"9197","AB117053393","LTVHP","YSMMA","1999","Tetouan","Indus","2","17","14","18","20","9","10","5","2","2","12","Marrakech","14","Oujda","12","Tanger"
"9209","AB364780324","VVMMI","SZGSQ","2001","Fes","Indus","1","12","14","14","15","14","16","5","3","1","9","Tetouan","14","Rabat","13","Rabat"
"9215","AB980860708","WVWJN","XJOUO","2002","Oujda","Indus","1","16","18","9","10","16","15","1","3","0","19","Rabat","20","Casablanca","9","Rabat"
"9216","AB262919531","QNHEY","RIBRF","2002","Agadir","Indus","3","11","19","12","11","17","14","4","3","1","17","Oujda","14","Nador","18","Rabat"
"9217","AB103909186","ZLAPZ","KRNXM","2000","Tetouan","Indus","2","16","17","17","9","16","15","5","3","0","14","Tanger","16","Tetouan","10","Rabat"
"9218","AB770723716","YPWVS","YSXIV","1998","Agadir","Indus","1","18","12","11","19","17","14","2","1","1","20","Rabat","17","Fes","13","Nador"
"9220","AB515648101","IRHUO","GMIIS","1998","Tetouan","Indus","2","10","15","20","13","19","20","4","3","0","17","Fes","11","Tetouan","15","Agadir"
"9223","AB542485448","NHMLT","RLPXG","2001","Casablanca","Indus","1","16","18","10","10","13","11","2","2","2","20","Agadir","12","Oujda","12","Rabat"
"9224","AB103722522","AHVHX","VEHBC","2000","Tanger","Indus","2","11","14","19","18","12","13","3","1","0","20","Tetouan","14","Agadir","15","Agadir"
"9229","AB861183116","NGJPA","ONTDG","1998","Tanger","Indus","2","15","13","20","20","16","20","5","3","1","14","Fes","17","Oujda","14","Oujda"
"9231","AB139782719","ELFLT","GGNTC","2002","Rabat","Indus","3","15","16","15","17","9","20","0","0","0","9","Marrakech","13","Tetouan","14","Marrakech"
"9234","AB513490783","DGSBH","JCCEC","1998","Casablanca","Indus","1","14","19","9","12","13","14","2","0","0","13","Tanger","10","Tetouan","12","Rabat"
"9241","AB518311145","MMRGF","ASMJO","1998","Casablanca","Indus","2","16","9","14","11","14","16","5","2","1","18","Tanger","15","Fes","20","Marrakech"
"9243","AB524582264","HQNOO","NOQRP","2000","Tetouan","Indus","3","19","19","17","18","20","10","4","3","1","11","Rabat","12","Fes","10","Tetouan"
"9244","AB797313891","LLFED","GAQME","2001","Nador","Indus","1","14","15","14","18","12","13","5","2","2","9","Casablanca","20","Nador","16","Rabat"
"9250","AB559686636","OOZTV","CYCIT","2002","Oujda","Indus","1","12","17","14","15","9","16","1","0","1","15","Tanger","16","Oujda","11","Nador"
"9257","AB633885223","SMBHI","OYVKS","2002","Agadir","Indus","3","11","10","16","16","13","17","3","0","2","19","Marrakech","14","Tanger","19","Fes"
"9269","AB452450399","KLXNT","NIRRG","2002","Fes","Indus","3","20","18","15","18","12","18","1","3","2","14","Tanger","13","Rabat","18","Casablanca"
"9270","AB295379949","XUHGT","FINZD","1998","Oujda","Indus","3","12","18","10","10","11","14","5","3","2","12","Marrakech","14","Oujda","15","Casablanca"
"9293","AB521055942","XDVGD","PDMOJ","2000","Rabat","Indus","1","19","17","11","11","20","19","0","1","1","10","Tanger","16","Tetouan","16","Oujda"
"9294","AB695994893","TKVYY","XLTKR","1999","Oujda","Indus","3","18","15","9","13","13","12","0","0","2","20","Tanger","18","Nador","10","Tanger"
"9300","AB724153321","CVTQY","UHYHF","1998","Marrakech","Indus","1","15","16","15","10","11","14","2","0","0","9","Casablanca","19","Tetouan","19","Oujda"
"9301","AB570768438","EVGWI","DFXTB","1998","Tetouan","Indus","3","10","17","9","12","20","12","2","2","0","13","Oujda","10","Tanger","12","Oujda"
"9315","AB953590395","PLEGT","YXHWA","2001","Rabat","Indus","2","11","10","9","10","14","13","2","2","0","19","Marrakech","19","Rabat","12","Tanger"
"9317","AB706332725","FZECQ","LIDHT","2002","Agadir","Indus","2","15","9","16","19","18","14","1","2","0","13","Fes","20","Casablanca","16","Nador"
"9331","AB960811951","TRGAV","UMUON","2001","Oujda","Indus","3","17","20","13","17","20","18","3","1","1","12","Oujda","19","Marrakech","12","Tetouan"
"9339","AB288379903","MRWFW","ZSALB","2001","Fes","Indus","3","15","12","11","20","20","19","0","0","0","12","Agadir","17","Casablanca","10","Oujda"
"9341","AB426606676","JKMYU","ZVUCX","2001","Rabat","Indus","3","17","13","18","10","14","19","2","1","2","14","Nador","18","Casablanca","13","Tetouan"
"9343","AB127977114","DTBPN","JWQTD","2000","Casablanca","Indus","3","13","10","11","19","20","18","1","2","0","20","Oujda","12","Nador","9","Marrakech"
"9347","AB438429270","AVQCC","GYMWX","1999","Tetouan","Indus","3","18","15","20","15","14","11","3","1","0","18","Casablanca","15","Oujda","13","Agadir"
"9349","AB440615540","HMZOI","BKSFD","2001","Casablanca","Indus","2","13","9","16","14","10","14","2","3","1","19","Agadir","10","Fes","15","Marrakech"
"9355","AB044825244","XSGSX","DLIJG","2001","Oujda","Indus","3","11","15","17","17","19","19","3","1","2","13","Casablanca","12","Agadir","15","Agadir"
"9358","AB946326251","ZREGP","VTXBL","1998","Tetouan","Indus","3","17","20","15","14","13","10","4","1","1","9","Marrakech","9","Fes","10","Tanger"
"9359","AB851583107","ODNHZ","WSLXH","1998","Oujda","Indus","3","14","14","19","20","9","15","5","3","0","18","Rabat","15","Tanger","17","Agadir"
"9364","AB850888817","ZJXUR","DGYXV","2001","Oujda","Indus","1","9","20","17","9","9","14","5","0","1","17","Fes","18","Marrakech","13","Nador"
"9365","AB697451398","WFJSX","PVFRX","2000","Oujda","Indus","2","10","19","20","17","16","16","2","1","2","9","Oujda","9","Casablanca","10","Marrakech"
