"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"7797","AB522218301","XIKKU","WUMGR","2001","Casablanca","Electrique","2","15","15","18","12","17","15","5","1","1","15","Tetouan","17","Agadir","12","Fes"
"7800","AB383335074","JMZWD","JHSNJ","2001","Nador","Electrique","3","11","19","9","13","17","20","4","2","2","19","Casablanca","11","Agadir","18","Agadir"
"7801","AB694220955","MWKVG","LMQBC","1999","Tanger","Electrique","1","19","20","14","11","13","10","3","1","2","13","Fes","14","Fes","12","Marrakech"
"7804","AB287561492","DAQJX","BKMBF","1998","Tanger","Electrique","3","19","15","19","13","19","20","4","3","1","11","Fes","17","Oujda","16","Fes"
"7820","AB736785438","QPWWW","UDYUS","2000","Rabat","Electrique","3","12","10","13","18","12","14","2","0","2","13","Tanger","19","Agadir","15","Casablanca"
"7824","AB897391854","EOLNH","ZKZVY","2002","Marrakech","Electrique","2","16","17","15","18","9","12","4","1","0","11","Nador","9","Casablanca","9","Rabat"
"7828","AB583343087","TFTEA","MLWKK","1998","Rabat","Electrique","2","11","13","17","20","16","15","1","0","2","19","Agadir","16","Marrakech","19","Tetouan"
"7829","AB896825587","UVVEW","LUEYH","2002","Oujda","Electrique","1","16","12","11","19","10","18","3","2","2","13","Tanger","16","Fes","10","Rabat"
"7831","AB291862112","LISLC","FYRVG","2001","Marrakech","Electrique","1","17","19","14","10","19","13","3","2","2","19","Marrakech","9","Tetouan","16","Tetouan"
"7832","AB907173570","URGER","HJZHD","2000","Casablanca","Electrique","3","9","12","15","15","20","13","1","1","2","15","Agadir","20","Rabat","12","Rabat"
"7844","AB036434572","ETKCQ","QJTNR","2000","Tanger","Electrique","3","16","10","15","17","14","13","5","2","2","17","Casablanca","10","Casablanca","18","Tanger"
"7846","AB126446999","TDCGO","YNAYS","2001","Casablanca","Electrique","3","19","18","11","15","11","9","3","3","2","9","Nador","9","Rabat","18","Oujda"
"7847","AB328399199","QCFQO","RNLFY","2000","Rabat","Electrique","2","13","12","9","10","14","10","0","0","1","13","Marrakech","11","Oujda","15","Agadir"
"7850","AB870260281","CRQNE","BBKVM","1999","Fes","Electrique","2","16","20","9","18","17","10","5","2","0","13","Tanger","16","Fes","15","Fes"
"7870","AB118042138","JECXQ","TPFZI","1998","Oujda","Electrique","1","13","9","17","13","20","10","1","1","0","16","Agadir","19","Agadir","17","Nador"
"7871","AB520201894","AVWVC","RSRZW","2000","Tanger","Electrique","1","12","11","17","17","10","11","0","1","0","15","Oujda","17","Tanger","13","Marrakech"
"7875","AB035313658","BBWVG","FQUWV","2000","Tanger","Electrique","1","20","14","18","9","16","20","3","3","2","20","Tanger","13","Tanger","16","Agadir"
"7877","AB924050710","AQMCG","NEHOP","2000","Casablanca","Electrique","1","12","18","13","14","17","11","4","1","1","10","Rabat","20","Rabat","10","Fes"
"7882","AB405879524","OUBIC","GURPV","2000","Rabat","Electrique","3","14","14","17","16","18","20","4","0","1","13","Tetouan","14","Rabat","19","Marrakech"
"7890","AB806723871","SVXPY","HJXSC","2002","Tetouan","Electrique","1","20","13","20","19","18","10","1","2","1","11","Nador","20","Tanger","18","Fes"
"7891","AB081140275","UBKEZ","FZKSK","2000","Oujda","Electrique","2","15","13","19","11","18","19","3","2","0","9","Casablanca","17","Rabat","9","Oujda"
"7895","AB156234555","PNIJI","KXPRD","2002","Oujda","Electrique","3","14","20","9","11","13","15","4","1","2","15","Tetouan","20","Oujda","20","Marrakech"
"7909","AB364150448","HXIEU","HIHRS","2000","Marrakech","Electrique","1","17","12","10","20","15","18","5","0","1","13","Oujda","19","Tanger","14","Rabat"
"7917","AB133968312","HWYPP","ZLTCL","2001","Oujda","Electrique","2","20","10","16","19","12","17","3","2","0","9","Marrakech","18","Marrakech","13","Nador"
"7920","AB746693014","LGRYI","OMZEF","1999","Fes","Electrique","3","15","12","17","16","10","17","1","3","0","19","Rabat","20","Marrakech","11","Casablanca"
"7921","AB133198905","JUNLL","QTSUM","1998","Tanger","Electrique","1","17","15","10","15","14","12","5","0","1","12","Fes","15","Tanger","14","Marrakech"
"7930","AB089312014","NPQKN","HVOTS","2001","Oujda","Electrique","3","17","20","11","20","10","13","2","2","1","16","Rabat","11","Rabat","17","Rabat"
"7934","AB120201561","AQDME","ONEMJ","2000","Oujda","Electrique","2","15","13","9","18","20","16","4","0","1","20","Agadir","9","Casablanca","10","Oujda"
"7941","AB653217643","NQTGM","WLEAX","2000","Tetouan","Electrique","1","13","18","12","20","17","10","0","1","0","19","Casablanca","20","Marrakech","19","Tanger"
"7944","AB801791791","FOELM","FVYXM","1998","Casablanca","Electrique","2","18","20","17","17","13","17","5","3","1","14","Oujda","15","Fes","9","Agadir"
"7956","AB544294794","SWHXA","HVITF","2000","Marrakech","Electrique","3","14","16","16","14","12","17","1","1","0","17","Nador","18","Agadir","13","Agadir"
"7958","AB523841261","KDXKK","XYNBX","1998","Marrakech","Electrique","3","15","18","11","10","9","11","3","2","2","12","Rabat","13","Casablanca","16","Marrakech"
"7960","AB980663007","YTDNI","RZNQX","2000","Marrakech","Electrique","2","9","16","18","13","17","18","2","2","2","14","Marrakech","18","Agadir","10","Tanger"
"7965","AB262061223","VAMFQ","ZYBUF","1998","Tanger","Electrique","3","15","13","17","13","11","11","3","3","2","15","Nador","13","Nador","12","Tanger"
"7968","AB442729728","USZZU","YRBOC","1998","Casablanca","Electrique","3","13","16","15","14","20","17","2","1","0","13","Nador","12","Nador","13","Tanger"
"7975","AB346207934","NYGGB","HTPEX","1999","Casablanca","Electrique","1","11","20","14","20","19","9","5","1","2","12","Rabat","14","Marrakech","9","Tanger"
"7978","AB035009534","PYMRZ","LVSFC","1998","Fes","Electrique","2","14","10","9","15","16","18","1","1","1","15","Fes","17","Marrakech","11","Tetouan"
"7979","AB244671293","LOSAW","NEKUM","1999","Tanger","Electrique","3","18","12","18","9","9","18","1","2","2","19","Fes","11","Rabat","9","Casablanca"
"7987","AB580349029","TXAKZ","GBNWT","2002","Nador","Electrique","2","17","18","17","9","17","18","2","2","2","15","Oujda","11","Casablanca","10","Tetouan"
"7993","AB654749171","LZPLQ","TNKHF","2000","Agadir","Electrique","3","19","16","19","17","15","17","4","2","2","11","Tanger","12","Nador","18","Rabat"
"7996","AB888253282","LEKVN","MVPVO","2002","Fes","Electrique","3","15","13","19","13","11","14","1","1","2","11","Nador","9","Fes","18","Casablanca"
"8005","AB371221538","XZKBC","WIAVN","2001","Casablanca","Electrique","3","11","17","12","9","14","16","4","0","1","18","Agadir","18","Agadir","17","Marrakech"
"8014","AB763632820","EDORA","MKKJB","2000","Agadir","Electrique","3","11","9","15","20","14","11","1","0","0","12","Agadir","9","Oujda","9","Tanger"
"8015","AB092453794","BBIYY","TYRIQ","2000","Nador","Electrique","2","11","12","15","20","18","10","4","3","1","20","Agadir","15","Nador","9","Nador"
"8019","AB823440795","SDYXJ","SIYMY","1999","Marrakech","Electrique","2","14","18","19","20","15","17","4","3","1","19","Agadir","19","Rabat","13","Agadir"
"8026","AB544127269","IHOZN","AIQPT","1999","Agadir","Electrique","3","16","18","20","20","12","13","3","1","0","16","Tanger","12","Tanger","20","Oujda"
"8028","AB038092134","JLXCZ","CNUUG","2001","Agadir","Electrique","1","11","19","14","12","20","16","5","1","2","10","Marrakech","20","Tetouan","14","Oujda"
"8031","AB436303752","ISZYV","PCMIA","1999","Tanger","Electrique","1","12","10","15","14","13","19","4","3","1","16","Nador","15","Tetouan","19","Oujda"
"8044","AB671101224","RIDDU","WOZYM","1999","Nador","Electrique","3","18","12","11","17","18","16","4","1","2","16","Fes","18","Oujda","15","Nador"
"8051","AB822917541","PDCUX","QFLGA","1999","Agadir","Electrique","3","9","17","11","20","19","10","5","1","2","16","Marrakech","12","Rabat","12","Tanger"
"8062","AB145860507","WLNIJ","VHYBF","2001","Rabat","Electrique","3","16","11","19","19","19","16","2","0","2","17","Tetouan","20","Oujda","9","Agadir"
"8065","AB946249449","XMDGS","EKUMY","1998","Nador","Electrique","3","14","20","10","13","17","11","5","1","1","12","Casablanca","20","Fes","10","Oujda"
"8068","AB326905468","CHCJI","ZRYWJ","1999","Fes","Electrique","2","9","11","14","20","13","16","1","3","1","11","Casablanca","13","Tanger","13","Marrakech"
"8070","AB086756613","HOGMB","PHWMN","1999","Tetouan","Electrique","2","16","12","13","10","10","18","0","2","0","12","Tetouan","13","Tanger","12","Rabat"
"8071","AB491612519","BTDWT","AHDDY","1998","Nador","Electrique","3","20","14","18","15","19","10","1","1","0","19","Marrakech","14","Tetouan","15","Fes"
"8098","AB880228678","PANRH","FQZCF","1998","Fes","Electrique","1","12","11","12","15","17","19","0","1","2","18","Tetouan","17","Fes","12","Marrakech"
"8106","AB952762142","XHOMR","CTFFH","2002","Fes","Electrique","2","18","14","18","16","19","10","5","3","1","16","Tanger","16","Fes","14","Fes"
"8110","AB384576609","XGCJF","OSPTM","1999","Tanger","Electrique","1","11","17","20","9","19","9","4","2","2","15","Fes","16","Fes","14","Tetouan"
"8126","AB515765435","NSQQA","YQLVT","2002","Marrakech","Electrique","3","13","15","20","15","14","17","5","2","1","18","Tanger","14","Marrakech","16","Fes"
"8138","AB271973211","RTBZI","VTBPU","1998","Tanger","Electrique","3","9","14","18","15","18","18","1","1","0","10","Rabat","19","Rabat","15","Oujda"
"8155","AB780584221","FUHQP","OMWHE","1998","Tetouan","Electrique","2","13","16","13","20","11","11","1","1","1","16","Tanger","15","Marrakech","18","Fes"
"8157","AB863653587","KBCPN","JBBQD","2001","Marrakech","Electrique","2","15","12","15","16","14","14","4","1","0","10","Fes","11","Agadir","15","Tetouan"
"8168","AB324644572","PSUFL","TZXIT","2001","Tetouan","Electrique","2","19","11","13","18","10","18","3","3","2","12","Nador","11","Agadir","9","Nador"
"8170","AB223313239","EPHWJ","FEJNA","2002","Marrakech","Electrique","2","9","12","9","11","9","13","0","3","2","9","Oujda","13","Tanger","16","Fes"
"8174","AB489954019","UAGBU","MNKCF","1998","Rabat","Electrique","1","19","11","17","11","16","18","3","0","2","20","Fes","18","Fes","15","Fes"
"8181","AB738295755","SCPBR","PETHN","1998","Nador","Electrique","2","11","19","9","11","10","10","0","3","1","19","Nador","10","Tanger","13","Rabat"
"8190","AB291641585","TLIIX","OFFTQ","2001","Fes","Electrique","2","20","15","12","20","12","10","0","0","2","20","Nador","9","Fes","12","Marrakech"
"8192","AB793436338","KWMGF","ZEZBX","2002","Agadir","Electrique","3","13","16","16","11","15","10","0","0","2","18","Rabat","15","Oujda","12","Marrakech"
"8193","AB660430052","DOWUJ","ZIAZL","2000","Marrakech","Electrique","1","18","15","20","10","12","17","3","1","1","13","Marrakech","20","Tetouan","17","Casablanca"
"8198","AB375472866","FLATU","EYPBK","2001","Nador","Electrique","3","20","15","20","16","12","16","5","1","0","11","Rabat","19","Nador","13","Tetouan"
"8204","AB554918251","JPTQR","EULFK","1998","Agadir","Electrique","1","19","18","18","14","11","13","1","0","1","18","Tetouan","11","Casablanca","19","Fes"
"8207","AB108547108","FKLDU","SWXOC","1999","Rabat","Electrique","1","13","14","12","15","15","19","1","2","1","13","Casablanca","12","Agadir","19","Nador"
"8208","AB605547979","ZURMN","HSPEB","1999","Tetouan","Electrique","2","12","15","11","9","14","9","0","3","0","19","Oujda","11","Rabat","18","Tanger"
"8209","AB092871248","YOLRR","FXVIO","2000","Agadir","Electrique","3","20","14","9","17","18","11","4","1","1","15","Rabat","17","Rabat","10","Rabat"
"8216","AB605110894","HAOHN","SPRVE","1999","Fes","Electrique","2","14","18","15","15","18","20","0","3","0","9","Agadir","13","Tanger","9","Tanger"
"8220","AB272724967","UBIRC","TVCPB","2001","Tetouan","Electrique","1","11","9","17","10","10","20","1","1","2","19","Tetouan","12","Nador","18","Tetouan"
"8224","AB249045566","YFTLU","UQTDW","2002","Fes","Electrique","2","12","16","17","12","11","16","5","2","2","12","Agadir","14","Marrakech","12","Tetouan"
"8231","AB345079059","VZVZM","LWCWO","2000","Fes","Electrique","1","19","19","15","10","11","20","3","2","1","20","Nador","12","Marrakech","18","Tetouan"
"8232","AB223639376","IBZSG","VVWVY","2000","Oujda","Electrique","3","20","17","12","16","16","16","0","2","0","17","Rabat","12","Fes","11","Fes"
"8234","AB790330685","CGWOE","TGFPW","2001","Casablanca","Electrique","2","17","19","15","9","12","17","0","1","0","15","Agadir","15","Oujda","18","Oujda"
"8239","AB178145969","ZOZVE","FFNPB","2002","Marrakech","Electrique","1","9","19","12","19","12","20","4","2","0","14","Rabat","16","Agadir","9","Fes"
"8242","AB980285384","ZNTLQ","TBJOV","2001","Rabat","Electrique","3","19","20","19","16","14","12","0","1","1","12","Fes","16","Tanger","16","Marrakech"
"8247","AB989230943","JECCH","SWNHF","2002","Nador","Electrique","2","13","9","16","12","20","15","4","2","0","14","Rabat","19","Tetouan","12","Tanger"
"8248","AB236642389","JRGRM","ZVEQH","1998","Oujda","Electrique","2","13","12","18","16","19","12","2","3","2","20","Tetouan","14","Marrakech","15","Marrakech"
"8253","AB824242207","UQZJY","RZHUK","2002","Rabat","Electrique","1","10","9","15","17","18","18","3","1","2","15","Fes","13","Fes","17","Agadir"
"8255","AB824394359","VAWSJ","VQYJS","2002","Tanger","Electrique","3","18","17","9","14","19","19","1","0","1","16","Tanger","15","Nador","18","Agadir"
"8260","AB898062862","QVIHF","LYZMM","2002","Tanger","Electrique","1","9","9","19","11","12","14","5","3","0","17","Fes","15","Tetouan","15","Rabat"
"8263","AB114689948","HSCTW","NHPHX","1998","Tanger","Electrique","3","17","11","18","13","13","17","0","3","2","10","Casablanca","17","Tetouan","13","Tanger"
"8270","AB748566082","EMFOJ","WBLPC","1999","Tanger","Electrique","2","19","10","15","12","12","15","5","3","2","18","Tetouan","9","Tanger","11","Fes"
"8278","AB604926795","MFJOK","QQELF","2002","Oujda","Electrique","2","19","17","19","11","11","16","0","0","0","10","Casablanca","19","Nador","12","Tanger"
"8279","AB271854856","SPQJO","LHBND","1998","Fes","Electrique","3","11","11","15","17","16","10","0","2","2","17","Agadir","11","Fes","11","Agadir"
"8285","AB301905323","WLEUP","TLCKP","2002","Tanger","Electrique","1","9","19","18","12","9","13","3","3","1","18","Nador","18","Tetouan","15","Nador"
"8295","AB395767798","LLTAD","JNPUO","2002","Rabat","Electrique","2","12","11","18","16","14","17","2","3","2","14","Tanger","16","Casablanca","13","Casablanca"
"8298","AB209965414","MZEVC","KMPXD","2001","Casablanca","Electrique","2","9","12","16","11","13","17","2","1","0","18","Fes","10","Oujda","9","Oujda"
"8304","AB194305406","CTZFW","ZVXMV","2001","Oujda","Electrique","1","11","17","9","19","17","14","2","3","0","12","Marrakech","11","Marrakech","12","Tanger"
"8308","AB667409768","UCPNK","TYULR","2000","Oujda","Electrique","2","14","10","15","16","9","17","4","1","0","16","Agadir","19","Tanger","19","Fes"
"8309","AB715859522","WMWGW","ZCRDN","2002","Nador","Electrique","1","18","10","15","18","14","12","3","2","1","15","Tanger","18","Agadir","15","Casablanca"
"8317","AB411205705","JMJJY","WDBUN","1999","Nador","Electrique","1","20","11","19","15","20","17","2","2","1","18","Oujda","17","Nador","12","Rabat"
"8323","AB571455741","JIYVA","ZTRRQ","2002","Agadir","Electrique","1","18","20","11","20","9","20","2","3","1","18","Oujda","10","Nador","17","Tanger"
"8325","AB570227984","PZRTU","CGRYV","1998","Marrakech","Electrique","1","12","12","14","13","16","9","5","3","0","15","Casablanca","10","Marrakech","14","Marrakech"
"8331","AB694046717","WEREH","DUGPQ","2001","Oujda","Electrique","1","14","10","10","17","17","20","3","3","1","9","Casablanca","9","Casablanca","14","Agadir"
"8333","AB993073641","GIFSZ","SCLWY","1998","Oujda","Electrique","3","11","19","16","14","17","16","0","1","0","16","Nador","9","Rabat","11","Casablanca"
"8340","AB038491756","GCOIS","NWWMH","1999","Marrakech","Electrique","3","19","15","16","18","18","11","2","1","0","18","Agadir","11","Marrakech","13","Tanger"
"8342","AB760150873","GYUKD","XCQXV","2002","Agadir","Electrique","1","10","12","17","14","13","9","3","3","1","18","Tetouan","18","Tanger","12","Marrakech"
"8361","AB253794687","JCBLP","TOPZD","2002","Agadir","Electrique","3","13","18","20","17","12","20","3","1","2","11","Tanger","9","Agadir","10","Casablanca"
"8363","AB595784010","HWEWZ","IBVMA","2000","Nador","Electrique","1","15","18","17","10","13","10","1","3","1","17","Tetouan","20","Agadir","13","Tanger"
"8364","AB108826957","XBEVL","UDFGD","2002","Tetouan","Electrique","3","13","12","15","19","16","19","5","0","1","16","Marrakech","18","Casablanca","19","Agadir"
"8367","AB771132836","KAPKU","ABUVT","1998","Rabat","Electrique","3","9","19","19","17","18","19","3","0","2","10","Agadir","10","Agadir","20","Tetouan"
"8373","AB941412697","FOBRW","JONAR","2002","Fes","Electrique","2","13","15","11","11","12","20","0","0","2","20","Oujda","10","Tanger","16","Oujda"
"8375","AB827911114","CPFND","FQITX","1999","Tanger","Electrique","2","10","13","17","10","17","18","1","2","2","17","Casablanca","19","Marrakech","13","Fes"
"8380","AB447281963","ZOOFZ","FZLVK","2001","Tetouan","Electrique","1","11","20","15","20","16","13","5","2","2","10","Tanger","9","Oujda","10","Agadir"
"8381","AB575794189","KENRI","IJAHU","1999","Tetouan","Electrique","2","9","18","15","18","14","20","0","0","0","14","Tetouan","18","Casablanca","19","Marrakech"
"8382","AB347267219","FMORB","BGYEA","1998","Casablanca","Electrique","2","9","12","20","14","13","12","4","0","2","9","Nador","10","Tetouan","9","Rabat"
"8386","AB466244079","AEKIB","BQDQU","2000","Fes","Electrique","3","17","16","9","20","12","19","4","0","2","17","Rabat","14","Agadir","12","Agadir"
"8390","AB009906378","ZYNNM","ADBFN","2002","Marrakech","Electrique","3","9","15","10","20","12","15","2","3","1","15","Nador","13","Agadir","16","Tetouan"
"8391","AB597427318","STFVB","VJSYM","2001","Nador","Electrique","1","17","12","20","16","20","10","1","0","2","11","Tetouan","12","Marrakech","16","Nador"
"8395","AB661797560","WXMWB","QFSFX","2000","Rabat","Electrique","1","18","15","10","17","9","12","5","2","0","10","Tanger","11","Nador","9","Casablanca"
"8397","AB901630861","BBIWO","IXACJ","2000","Agadir","Electrique","3","11","15","20","16","13","9","5","1","0","20","Casablanca","13","Casablanca","13","Casablanca"
"8398","AB888961659","CDMKM","PKMJH","2002","Marrakech","Electrique","1","14","15","13","14","13","11","5","0","1","20","Tanger","10","Tanger","15","Marrakech"
"8403","AB110381225","OQYDJ","EMKNK","2002","Tanger","Electrique","3","17","17","15","20","14","11","1","0","1","17","Casablanca","9","Casablanca","19","Marrakech"
"8412","AB852871229","ZFSMT","IAMXT","2002","Tetouan","Electrique","2","19","16","11","12","11","17","2","2","0","14","Fes","16","Casablanca","15","Fes"
"8414","AB304746977","DFRZL","HBQVE","2001","Nador","Electrique","1","12","17","12","15","13","11","3","3","2","17","Oujda","13","Marrakech","11","Rabat"
"8420","AB706686561","DPHSB","WDIVD","2002","Oujda","Electrique","2","20","11","9","12","10","20","1","0","2","17","Nador","15","Rabat","15","Tanger"
"8422","AB654336699","AGWQX","EWWGO","1999","Nador","Electrique","1","11","14","16","15","9","10","1","2","2","10","Marrakech","16","Tanger","13","Rabat"
"8427","AB731742533","SPYCQ","MLWLR","1998","Nador","Electrique","3","16","15","14","19","14","9","3","3","1","13","Tanger","19","Fes","19","Agadir"
"8433","AB059868059","WFIVA","HKCDS","1999","Fes","Electrique","2","19","17","12","14","18","19","2","0","1","14","Tanger","11","Agadir","13","Marrakech"
"8442","AB865196677","LLHAC","HKTAF","1998","Oujda","Electrique","3","9","16","17","18","20","11","5","2","2","13","Fes","19","Casablanca","10","Tanger"
"8444","AB212975106","ISOHQ","RXVNC","2002","Fes","Electrique","2","14","10","14","11","16","16","5","3","1","10","Fes","17","Tanger","16","Rabat"
"8446","AB552201622","DVKBX","ULFGX","1999","Casablanca","Electrique","3","19","10","17","14","11","19","4","1","0","12","Rabat","20","Casablanca","15","Tetouan"
"8447","AB031921627","LRIFH","FPUJQ","2002","Tetouan","Electrique","1","18","9","10","13","15","20","1","3","1","15","Tanger","13","Agadir","16","Oujda"
"8458","AB410587510","UIPQO","OIQWY","2000","Agadir","Electrique","3","9","20","16","12","17","9","2","0","0","17","Tetouan","9","Casablanca","15","Tetouan"
"8463","AB298454135","JGWSP","IVEAO","2000","Nador","Electrique","2","18","10","11","13","11","15","0","2","1","9","Agadir","9","Agadir","19","Agadir"
"8468","AB844057007","NQGUL","BCDBD","2000","Fes","Electrique","1","17","16","18","13","11","15","5","3","1","20","Nador","13","Nador","18","Agadir"
"8477","AB491032678","OKRST","BKSOW","2000","Nador","Electrique","3","17","14","15","19","10","18","0","2","1","11","Nador","17","Agadir","13","Tanger"
"8479","AB230565326","POXXU","ZGTBL","2002","Agadir","Electrique","1","11","17","19","16","13","9","2","0","2","14","Fes","11","Oujda","17","Rabat"
"8484","AB598925479","EQTDB","SAQPS","2001","Nador","Electrique","2","10","9","14","20","10","16","0","0","2","10","Fes","13","Oujda","19","Marrakech"
"8488","AB901263114","FULJN","AMXTB","1998","Agadir","Electrique","3","12","17","18","16","11","16","3","1","0","10","Marrakech","19","Tanger","13","Nador"
"8493","AB820771167","WBXXB","JUNGM","1999","Rabat","Electrique","2","20","13","12","18","9","10","2","2","0","20","Tetouan","16","Agadir","18","Agadir"
"8498","AB554778534","MTXLJ","LKEGR","2000","Oujda","Electrique","1","16","12","17","20","18","12","3","1","0","16","Tetouan","10","Agadir","9","Tanger"
"8500","AB041173222","FUXDA","EXVKJ","1999","Casablanca","Electrique","2","14","15","13","20","16","11","5","3","2","14","Nador","12","Tetouan","13","Tanger"
"8505","AB897949094","KQJMO","UNZRQ","2001","Tetouan","Electrique","2","11","12","12","16","19","14","4","0","2","18","Agadir","14","Rabat","20","Rabat"
"8510","AB288051186","FRPEP","VCYRZ","2002","Fes","Electrique","1","13","19","15","15","19","14","2","3","0","12","Agadir","20","Oujda","13","Tetouan"
"8519","AB880599169","JLGLD","TZABX","1998","Tetouan","Electrique","2","17","12","10","15","16","10","0","1","2","20","Casablanca","18","Agadir","20","Agadir"
"8520","AB198160346","OHSFX","UFHYZ","1998","Oujda","Electrique","3","11","20","11","10","15","9","2","2","1","13","Casablanca","10","Casablanca","11","Tanger"
"8525","AB075502980","TGERK","XATDR","1998","Oujda","Electrique","3","14","14","16","15","15","10","3","1","0","13","Fes","17","Nador","19","Casablanca"
"8527","AB255403014","YMWJD","USPJR","2000","Marrakech","Electrique","3","15","16","17","14","13","19","1","2","2","10","Oujda","14","Oujda","20","Agadir"
"8548","AB625348629","ODTGV","LYNWS","2001","Tanger","Electrique","3","13","17","20","17","19","15","0","2","2","14","Fes","19","Marrakech","11","Rabat"
"8551","AB039817436","AMWNG","HZUVW","2002","Fes","Electrique","1","14","12","19","16","19","14","0","0","2","12","Fes","14","Rabat","12","Oujda"
"8554","AB539856833","BQRSO","BQBQJ","1998","Fes","Electrique","2","16","10","12","9","12","12","2","1","1","20","Agadir","16","Agadir","11","Fes"
"8557","AB566788116","XRJZZ","UVFZT","1999","Agadir","Electrique","2","14","13","9","17","12","9","2","1","0","15","Tetouan","13","Tetouan","10","Agadir"
"8573","AB067761904","SOHBR","EEBZL","1999","Marrakech","Electrique","3","13","9","11","14","11","17","1","2","2","17","Oujda","12","Marrakech","12","Fes"
"8574","AB497277425","JKAKG","MZDYR","1998","Rabat","Electrique","3","13","19","18","12","10","19","1","2","1","11","Fes","10","Rabat","13","Casablanca"
"8578","AB461791810","RAYCE","TSYNV","1998","Fes","Electrique","1","14","11","14","11","12","20","0","0","0","16","Fes","9","Oujda","11","Nador"
"8581","AB300032579","ZKYRR","CEJPD","2000","Marrakech","Electrique","1","10","11","14","15","12","15","4","0","0","20","Nador","10","Marrakech","11","Casablanca"
"8588","AB374562342","PCVJT","GXKGK","2001","Nador","Electrique","1","16","19","9","15","11","10","3","0","2","15","Agadir","19","Marrakech","16","Nador"
"8590","AB375142974","XAQMY","EONGK","1998","Marrakech","Electrique","1","14","15","15","12","17","20","0","2","2","14","Oujda","11","Agadir","14","Nador"
"8595","AB097182790","FNWLI","KHFQU","1999","Tanger","Electrique","1","18","17","13","15","9","11","4","2","0","17","Nador","13","Oujda","9","Casablanca"
"8614","AB396018108","LMPRP","TTOYX","2000","Casablanca","Electrique","2","10","9","11","10","18","10","2","1","1","17","Rabat","11","Marrakech","20","Casablanca"
"8616","AB880638815","QPKSY","OUVBO","2000","Rabat","Electrique","3","11","11","15","16","18","19","2","3","0","17","Oujda","14","Nador","13","Tetouan"
"8617","AB300409960","LQHKQ","SYPCB","1999","Nador","Electrique","3","11","10","20","20","11","16","3","2","2","17","Casablanca","10","Fes","14","Agadir"
"8620","AB051037147","JUUAV","MASSP","1999","Tetouan","Electrique","3","14","9","14","9","16","20","5","2","1","12","Marrakech","20","Casablanca","9","Marrakech"
"8627","AB463725962","IUXFS","ZPFRE","1998","Rabat","Electrique","2","15","12","10","17","14","14","1","0","2","18","Casablanca","19","Rabat","11","Fes"
"8629","AB319533037","JEALH","IKMTZ","1998","Oujda","Electrique","2","11","19","10","18","15","16","1","0","2","15","Tetouan","13","Marrakech","13","Casablanca"
"8636","AB349601407","YYJOA","MHLPL","1999","Tetouan","Electrique","1","10","15","16","10","14","10","2","3","2","19","Rabat","18","Tanger","11","Agadir"
"8638","AB521665186","IXNPN","CZWXO","1999","Nador","Electrique","2","16","17","15","17","11","14","0","2","1","15","Tetouan","13","Casablanca","18","Marrakech"
"8639","AB185485106","YAUXP","XFUFT","1999","Nador","Electrique","3","9","20","19","10","13","13","5","0","0","14","Nador","11","Oujda","16","Casablanca"
"8646","AB137064513","OYAZG","FFECW","2002","Fes","Electrique","3","14","19","16","12","9","12","1","0","1","10","Marrakech","10","Nador","20","Nador"
"8652","AB422788058","TGJTQ","LTQCR","2000","Oujda","Electrique","2","10","12","9","10","9","11","0","1","0","20","Tanger","19","Marrakech","9","Tanger"
"8658","AB760514686","FFMOR","VRQZN","1999","Tetouan","Electrique","1","10","14","11","10","10","11","1","3","0","11","Nador","16","Rabat","12","Casablanca"
"8664","AB430417376","QDFSJ","VRNIX","2001","Tetouan","Electrique","2","14","13","16","17","15","17","0","0","0","13","Oujda","18","Nador","9","Nador"
"8668","AB515069859","FJPXA","DIYIQ","2001","Rabat","Electrique","2","19","15","18","12","11","18","0","1","1","14","Casablanca","17","Marrakech","16","Agadir"
"8672","AB847643042","VNCMC","DTYUZ","2000","Nador","Electrique","1","14","16","10","18","14","15","0","2","2","12","Oujda","18","Agadir","19","Tetouan"
"8674","AB004706346","NPZGO","HARRE","1998","Nador","Electrique","3","18","20","16","12","11","10","1","3","1","19","Nador","17","Rabat","19","Marrakech"
"8684","AB620692753","PSKHE","NRSUQ","1998","Nador","Electrique","2","11","20","9","17","16","19","0","0","0","20","Oujda","19","Oujda","19","Fes"
"8686","AB477801267","PDCMV","QSDNL","2001","Tetouan","Electrique","2","19","15","18","17","9","11","4","1","2","17","Tetouan","15","Rabat","18","Fes"
"8698","AB945182755","RREDU","CCHKG","2000","Agadir","Electrique","1","16","15","12","20","18","19","2","1","1","11","Tetouan","19","Nador","10","Oujda"
"8699","AB738434915","BSAFQ","HJWLO","2001","Marrakech","Electrique","2","15","15","9","13","18","10","3","2","0","9","Agadir","15","Tanger","20","Fes"
"8703","AB303852642","DWMKX","SIWPK","1998","Oujda","Electrique","1","16","18","12","10","18","18","3","0","2","16","Marrakech","16","Oujda","13","Casablanca"
