"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"7292","AB338802824","FINUD","GLLUB","2000","Rabat","Finance","3","10","13","15","20","11","10","1","2","1","15","Nador","15","Marrakech","12","Casablanca"
"7296","AB534657211","YROTD","WCSEN","1998","Tetouan","Finance","1","12","18","14","9","15","17","4","1","1","9","Casablanca","12","Tetouan","16","Casablanca"
"7297","AB722236532","IHDID","TGXFP","2001","Nador","Finance","2","11","16","10","10","15","10","1","3","1","18","Tanger","17","Fes","16","Oujda"
"7299","AB746968603","JUCPQ","WUBCQ","2000","Marrakech","Finance","1","12","15","17","11","20","19","1","0","2","9","Oujda","19","Casablanca","10","Agadir"
"7300","AB916504275","GUBIV","UGYQG","2002","Oujda","Finance","2","10","13","16","18","16","14","0","2","1","11","Rabat","20","Rabat","16","Nador"
"7301","AB208320393","GXKQK","HKEHB","2001","Casablanca","Finance","2","9","11","15","9","13","20","0","3","0","12","Casablanca","20","Fes","11","Rabat"
"7307","AB712661071","ZYDTZ","ETRCT","1999","Oujda","Finance","1","17","19","19","18","9","18","1","1","0","15","Agadir","19","Casablanca","16","Marrakech"
"7317","AB932453585","RQHGW","XFSCJ","1999","Nador","Finance","3","19","15","16","14","10","17","2","2","1","9","Rabat","20","Tanger","18","Marrakech"
"7322","AB539917778","CPPIE","VZUVJ","2001","Oujda","Finance","1","14","15","12","10","9","10","0","2","2","17","Tetouan","19","Tanger","12","Tetouan"
"7327","AB721845994","MACOX","TLBXO","2002","Nador","Finance","3","10","18","9","10","18","15","2","1","0","20","Casablanca","12","Marrakech","15","Casablanca"
"7338","AB277150308","HMKJN","FGIHD","1999","Oujda","Finance","2","19","18","10","13","17","12","5","0","1","10","Marrakech","19","Fes","13","Nador"
"7347","AB609837251","BOSUR","WBOCP","2001","Casablanca","Finance","3","11","15","10","15","10","20","4","2","1","17","Casablanca","13","Nador","16","Rabat"
"7353","AB276804643","SGJWH","VLMFS","2001","Nador","Finance","2","9","14","14","17","14","10","4","0","1","18","Oujda","17","Tanger","20","Fes"
"7361","AB061208435","PAGVH","GDKDN","2000","Nador","Finance","2","9","19","14","13","10","11","0","1","0","16","Oujda","9","Marrakech","15","Tetouan"
"7369","AB020239433","XCOLW","YMTIG","2001","Marrakech","Finance","3","14","13","12","16","9","9","4","0","2","15","Agadir","13","Casablanca","12","Nador"
"7371","AB608342570","BNZEB","LTEUI","2002","Nador","Finance","3","9","11","11","9","9","15","4","3","1","18","Nador","16","Nador","17","Nador"
"7376","AB793175600","VCWBN","LKPEN","1998","Oujda","Finance","1","13","19","17","20","16","16","3","2","2","9","Rabat","18","Tetouan","19","Oujda"
"7383","AB031424666","SDMYL","CJTUJ","1999","Tanger","Finance","2","17","15","14","10","18","17","2","0","1","10","Oujda","15","Tetouan","10","Marrakech"
"7396","AB981589365","EIUYA","JPPTX","1999","Agadir","Finance","1","11","12","16","9","12","13","2","0","1","11","Rabat","12","Agadir","13","Fes"
"7426","AB085968385","GTLNK","TYKYI","2002","Agadir","Finance","1","15","19","11","12","20","20","2","0","2","12","Agadir","17","Marrakech","12","Casablanca"
"7436","AB429467363","BOQFE","WIZMI","2002","Tetouan","Finance","3","16","12","13","17","20","12","1","3","1","16","Tanger","20","Casablanca","14","Tetouan"
"7437","AB236318546","WGZSB","UYNKJ","2000","Fes","Finance","1","10","20","13","10","10","17","1","1","2","9","Casablanca","17","Oujda","16","Marrakech"
"7440","AB768362583","PSHML","GGQBA","1998","Oujda","Finance","1","12","17","12","10","20","9","3","0","1","15","Nador","14","Agadir","20","Oujda"
"7445","AB045811024","IEGBH","OAENM","2002","Casablanca","Finance","1","15","17","15","20","19","15","3","1","2","10","Oujda","9","Nador","14","Tetouan"
"7451","AB585832387","QMGWX","RYIBQ","1999","Nador","Finance","3","15","17","18","15","10","18","2","1","1","10","Fes","15","Agadir","10","Rabat"
"7452","AB711426415","WSMFB","HITWZ","1998","Tetouan","Finance","2","12","9","10","17","14","16","2","3","0","12","Fes","15","Tanger","13","Oujda"
"7454","AB880878067","TKPKX","KPIQE","1999","Fes","Finance","1","15","11","19","19","15","15","3","2","1","11","Oujda","11","Marrakech","10","Fes"
"7467","AB150206625","IQXUO","CGNVZ","1998","Nador","Finance","1","17","20","12","10","15","15","0","2","2","16","Nador","19","Oujda","18","Tanger"
"7468","AB495830925","JBWIK","TFISX","2002","Rabat","Finance","2","16","13","19","9","16","15","1","1","1","14","Rabat","18","Rabat","20","Rabat"
"7473","AB996368365","JLDSD","YKWSL","1999","Agadir","Finance","2","10","13","9","13","12","15","1","3","1","20","Fes","11","Oujda","14","Casablanca"
"7475","AB408584172","DTUYL","VHNNK","1998","Tanger","Finance","1","18","11","20","14","17","10","1","3","2","18","Rabat","10","Marrakech","20","Marrakech"
"7491","AB647585594","EKIWX","HOHNA","2002","Agadir","Finance","2","15","20","15","10","20","16","1","3","0","10","Nador","17","Marrakech","15","Rabat"
"7495","AB972233921","KFNSX","RLCEM","2002","Oujda","Finance","1","19","13","11","17","15","12","1","3","1","10","Tanger","17","Tanger","9","Tanger"
"7496","AB806719223","FTIIG","PAEJL","2001","Marrakech","Finance","1","20","13","20","18","15","14","3","2","2","17","Casablanca","19","Nador","13","Tetouan"
"7517","AB560238471","KHVTG","GGEYK","2002","Marrakech","Finance","3","14","12","17","14","18","12","2","2","2","12","Fes","13","Fes","11","Fes"
"7521","AB387208050","VRCSL","TJBJE","2000","Agadir","Finance","1","17","18","15","11","15","20","5","2","0","12","Agadir","17","Casablanca","13","Rabat"
"7523","AB527995086","EFXQB","RXYMG","1999","Fes","Finance","3","20","20","12","11","20","15","3","1","0","14","Tetouan","12","Tanger","15","Marrakech"
"7524","AB932240204","VJKFW","WHYEZ","2002","Agadir","Finance","1","9","19","19","18","19","15","4","1","1","11","Fes","16","Rabat","16","Rabat"
"7525","AB769436631","HVCUJ","LDUGB","2001","Nador","Finance","1","17","14","18","16","12","19","5","3","2","15","Marrakech","19","Marrakech","10","Fes"
"7530","AB560953799","LTABX","LXRJR","2000","Agadir","Finance","2","16","10","19","16","14","19","0","2","1","11","Marrakech","12","Tanger","15","Fes"
"7531","AB861958013","QTSRT","TSQSQ","2002","Tetouan","Finance","2","18","20","18","13","11","14","5","0","2","13","Rabat","19","Tanger","16","Nador"
"7532","AB642446714","GETPZ","TVHLC","1999","Tetouan","Finance","3","12","14","15","16","20","13","2","3","0","15","Marrakech","13","Marrakech","14","Oujda"
"7538","AB548142989","ZEWFR","XOKJC","2002","Tanger","Finance","3","17","16","11","12","9","13","2","1","1","11","Tetouan","16","Fes","12","Nador"
"7541","AB451594259","SGFDG","HHXZO","2002","Tetouan","Finance","3","10","18","10","19","10","9","5","3","1","20","Agadir","10","Casablanca","12","Casablanca"
"7544","AB807588214","KCUSK","CJITB","1999","Nador","Finance","1","19","14","12","10","9","13","4","1","2","16","Agadir","20","Agadir","9","Oujda"
"7550","AB788054737","CMVIB","LJWXA","1998","Fes","Finance","1","18","13","17","14","15","16","1","3","2","17","Fes","14","Marrakech","19","Nador"
"7564","AB896685617","XUCDQ","LDSFC","2000","Tetouan","Finance","3","16","13","15","10","16","15","3","0","1","9","Agadir","20","Casablanca","19","Casablanca"
"7574","AB135343580","MVOEB","TAHAM","2002","Agadir","Finance","3","17","17","16","19","10","15","1","3","1","16","Agadir","18","Marrakech","20","Agadir"
"7575","AB237633336","UMIJA","JIQEL","1999","Rabat","Finance","2","15","15","15","20","15","17","5","1","2","12","Nador","17","Agadir","11","Agadir"
"7584","AB077384472","HTEQI","GHCWU","2000","Fes","Finance","1","18","19","18","10","9","9","3","0","2","13","Nador","13","Rabat","13","Nador"
"7586","AB541243094","UJDFL","AVUKI","2000","Marrakech","Finance","1","12","18","16","20","16","16","2","1","1","13","Marrakech","20","Tetouan","13","Fes"
"7591","AB839396928","TOGSO","EZQFV","2000","Nador","Finance","3","13","15","12","10","15","13","5","0","2","18","Tanger","14","Rabat","13","Tanger"
"7592","AB887434184","IUNWA","YIIYX","2001","Rabat","Finance","2","11","19","15","15","20","10","0","2","0","12","Marrakech","19","Nador","19","Nador"
"7600","AB014659898","UOKIM","QBVFQ","1998","Casablanca","Finance","2","14","19","11","15","16","17","0","0","2","13","Nador","10","Agadir","16","Tanger"
"7602","AB743767423","IBYIH","BMRVJ","1999","Tetouan","Finance","1","17","19","10","13","18","13","0","0","0","10","Tanger","18","Marrakech","16","Tanger"
"7604","AB138698059","RUUEI","GQBVE","2000","Agadir","Finance","3","9","14","14","20","12","20","3","0","0","9","Marrakech","20","Fes","14","Agadir"
"7607","AB340669502","JUSRD","FTUHS","2000","Fes","Finance","3","19","15","11","9","17","9","3","0","0","9","Fes","12","Tanger","11","Agadir"
"7611","AB751799962","PSRCS","XNKIS","1999","Casablanca","Finance","1","14","13","17","17","19","15","3","2","2","10","Agadir","15","Agadir","19","Casablanca"
"7621","AB868846244","HLNYF","VQNGN","2000","Rabat","Finance","2","16","15","19","15","13","17","5","1","0","18","Oujda","12","Rabat","15","Fes"
"7625","AB720669703","ANOOJ","NKAAO","2002","Fes","Finance","2","19","9","19","10","17","18","3","1","0","12","Casablanca","20","Rabat","9","Rabat"
"7627","AB827886160","HHZOU","XEFRP","1998","Fes","Finance","1","18","15","9","15","11","19","0","2","0","15","Tanger","10","Tetouan","17","Tanger"
"7629","AB768274536","YSEIS","TTEYA","2000","Tetouan","Finance","1","10","15","9","18","12","10","1","2","0","13","Tetouan","11","Tanger","12","Tetouan"
"7636","AB475210225","PWQFC","EUQQZ","2002","Oujda","Finance","1","11","12","19","9","16","19","1","3","0","19","Fes","14","Agadir","9","Oujda"
"7655","AB891677435","AEELQ","VTVKU","2002","Rabat","Finance","2","20","10","11","9","17","19","0","0","2","15","Oujda","16","Agadir","15","Fes"
"7657","AB586602670","CPXSX","WJHCR","2002","Tanger","Finance","2","14","15","13","13","19","20","3","3","0","12","Fes","11","Fes","13","Nador"
"7671","AB431275567","TRYBE","ODFFX","1998","Marrakech","Finance","3","13","15","14","9","17","18","5","1","0","15","Marrakech","14","Tanger","11","Oujda"
"7674","AB706121330","JOPTX","SNKFE","2002","Rabat","Finance","1","10","15","13","9","17","14","4","3","1","12","Marrakech","14","Casablanca","12","Casablanca"
"7682","AB129236674","OJRLX","HWNBM","1998","Tanger","Finance","1","10","20","12","14","16","14","3","0","0","13","Oujda","13","Fes","20","Agadir"
"7689","AB276449922","OXVQF","PLQXN","2002","Tanger","Finance","1","17","19","20","18","20","13","3","3","1","9","Tanger","19","Tetouan","10","Marrakech"
"7699","AB933741691","BDNFE","DEIUK","2002","Nador","Finance","2","13","13","12","18","16","17","4","0","1","9","Tetouan","9","Marrakech","13","Marrakech"
"7703","AB281235694","FLMYX","SIJYL","1999","Nador","Finance","2","10","9","15","9","11","20","1","1","1","13","Nador","16","Marrakech","18","Tanger"
"7709","AB337784026","GYYGQ","DDKDW","2002","Casablanca","Finance","1","12","16","10","18","13","14","2","2","2","19","Fes","12","Marrakech","9","Fes"
"7723","AB608655026","NPZFL","PQVEH","2000","Oujda","Finance","3","11","11","18","14","16","10","2","0","2","20","Marrakech","14","Nador","13","Tetouan"
"7725","AB582992052","JPVGX","IJTLS","2001","Tanger","Finance","2","10","15","18","17","10","17","0","3","0","13","Fes","11","Casablanca","18","Marrakech"
"7726","AB111388665","OJBVZ","ZXDON","1999","Oujda","Finance","3","11","18","9","9","14","13","1","0","1","16","Casablanca","13","Agadir","10","Oujda"
"7732","AB167133707","EGWGG","CXCTT","2000","Agadir","Finance","2","15","20","11","17","12","14","0","3","0","20","Rabat","10","Oujda","13","Agadir"
"7733","AB529665963","BROCP","KDDVH","2002","Marrakech","Finance","1","14","9","10","9","11","13","4","3","0","14","Oujda","15","Fes","9","Casablanca"
"7734","AB828511929","HHBVD","RAOQZ","1998","Tetouan","Finance","2","9","18","10","14","19","10","0","2","2","15","Agadir","16","Nador","17","Fes"
"7737","AB088673459","UDGNR","IZNNN","2002","Casablanca","Finance","1","18","11","10","18","11","11","2","0","2","15","Agadir","17","Fes","19","Agadir"
"7744","AB206061956","DPRTK","TWSBM","2002","Tanger","Finance","1","20","17","19","16","16","17","1","3","1","15","Tanger","13","Nador","16","Fes"
"7751","AB378136301","GXKQC","FYXXQ","2001","Tanger","Finance","1","20","9","20","17","18","15","4","1","0","19","Nador","11","Tetouan","9","Tanger"
"7775","AB021275968","AYKKW","NDYUR","2001","Marrakech","Finance","3","9","13","17","13","12","10","2","3","0","10","Tetouan","11","Marrakech","18","Agadir"
"7777","AB950434723","UNFNU","SJNQG","2002","Casablanca","Finance","1","13","10","19","17","11","17","1","0","1","18","Agadir","17","Casablanca","14","Tetouan"
"7779","AB795914243","XTXHW","TIFGK","2000","Fes","Finance","3","14","15","13","13","14","19","0","3","1","17","Nador","17","Fes","10","Rabat"
"7782","AB505178554","ATSEZ","JDLYL","2001","Tetouan","Finance","1","9","9","12","16","14","19","5","0","2","11","Marrakech","15","Tanger","13","Tanger"
"7792","AB456128466","JGUTL","YRDYD","2002","Nador","Finance","1","12","15","18","15","14","17","0","3","1","15","Casablanca","12","Nador","17","Nador"
"7795","AB233062184","NUYNR","TASNE","1999","Oujda","Finance","2","18","19","12","18","18","10","3","0","2","10","Fes","18","Agadir","15","Tetouan"
"7805","AB726611604","NLSYZ","RMIXF","2001","Agadir","Finance","1","19","13","14","11","16","17","3","0","1","9","Oujda","17","Tetouan","15","Tetouan"
"7809","AB726957687","HVYEB","OMSDL","2000","Tanger","Finance","1","20","19","20","17","15","9","2","2","0","18","Casablanca","18","Rabat","10","Agadir"
"7813","AB050893682","ZQKPP","BUEHI","2000","Rabat","Finance","1","15","19","13","16","12","12","2","2","1","16","Tanger","11","Casablanca","12","Agadir"
"7814","AB107891818","IWKAP","TFSCK","1998","Casablanca","Finance","1","11","20","13","9","17","14","1","0","2","11","Tetouan","10","Rabat","18","Nador"
"7817","AB598368073","PMDDP","GEULT","1999","Agadir","Finance","3","17","16","13","18","15","12","5","1","0","13","Fes","9","Marrakech","11","Marrakech"
"7826","AB546921384","WHARA","VFVNZ","1999","Tanger","Finance","1","19","10","9","11","18","20","3","1","1","14","Fes","14","Oujda","16","Tetouan"
"7834","AB340054430","BZMED","RJSLG","1998","Tetouan","Finance","1","11","14","9","18","18","19","5","0","0","11","Casablanca","9","Casablanca","18","Casablanca"
"7838","AB968449218","MVEPA","TMHER","2002","Marrakech","Finance","2","15","10","12","12","20","12","4","2","0","11","Marrakech","15","Marrakech","18","Oujda"
"7839","AB808448441","EAWDU","SPFOG","1999","Oujda","Finance","2","19","12","14","19","15","12","1","0","2","15","Marrakech","13","Rabat","19","Casablanca"
"7848","AB498984458","VLALY","AVWSD","2001","Oujda","Finance","3","20","11","12","16","14","19","2","1","1","9","Fes","20","Oujda","9","Marrakech"
"7854","AB421236737","CBLCO","LBGIV","1999","Fes","Finance","2","17","13","19","10","10","17","1","2","0","12","Marrakech","11","Tanger","19","Casablanca"
"7873","AB854791930","XXUAC","FZFXS","2001","Tetouan","Finance","2","19","10","11","13","17","13","4","2","1","15","Nador","19","Tetouan","20","Tanger"
"7874","AB051218323","JAGHG","ZAFUE","1999","Casablanca","Finance","2","18","17","15","19","17","10","3","2","2","12","Fes","17","Tetouan","20","Tanger"
"7876","AB366290035","SRIRV","QPNAF","2000","Tetouan","Finance","3","19","13","18","20","11","20","0","3","2","13","Tetouan","15","Nador","15","Marrakech"
"7885","AB914624031","FZUJI","XRDRQ","1998","Agadir","Finance","1","12","16","12","18","20","13","2","3","1","13","Marrakech","11","Marrakech","16","Marrakech"
"7889","AB970422773","PBQQL","UMZJF","2002","Rabat","Finance","2","16","10","10","11","12","15","1","2","0","19","Casablanca","11","Agadir","14","Tetouan"
"7892","AB235682633","VFAGU","KRAVM","2002","Casablanca","Finance","1","13","20","16","14","12","19","3","1","1","17","Nador","12","Rabat","14","Nador"
"7894","AB886414214","RTINY","FPPRW","1999","Nador","Finance","3","9","12","12","10","9","9","0","0","1","19","Agadir","19","Fes","15","Fes"
"7896","AB434143303","VKSLV","YTOUX","2002","Tanger","Finance","1","20","13","14","20","16","12","3","0","2","16","Tetouan","20","Marrakech","19","Nador"
"7901","AB015366035","WEPLS","QORZE","2001","Casablanca","Finance","1","12","10","18","15","10","12","1","2","0","17","Nador","19","Tetouan","10","Marrakech"
"7902","AB317407075","RCHBC","OEQDA","2000","Nador","Finance","1","9","11","12","11","12","16","5","0","1","15","Casablanca","19","Casablanca","20","Tanger"
"7903","AB694756213","VLWUA","YHJJS","2001","Tanger","Finance","2","20","14","16","20","13","11","5","0","1","14","Oujda","14","Casablanca","20","Fes"
"7904","AB411796915","EGTTH","NHVTW","1999","Marrakech","Finance","2","9","14","19","14","9","11","4","1","2","12","Marrakech","13","Fes","14","Tanger"
"7905","AB238036233","DBYTZ","HRLEJ","2001","Tanger","Finance","3","18","16","16","18","9","12","0","1","2","16","Oujda","18","Tanger","13","Agadir"
"7906","AB929686529","JUDET","SNZOX","1999","Oujda","Finance","3","9","16","14","16","13","19","4","1","2","16","Tetouan","9","Oujda","9","Oujda"
"7907","AB159739565","FUNKD","NTJJU","2000","Agadir","Finance","3","18","9","9","14","19","9","3","1","2","17","Agadir","11","Oujda","12","Tanger"
"7912","AB017351998","JIGGJ","PLJEG","2001","Rabat","Finance","1","17","15","11","12","17","9","1","2","0","20","Tetouan","16","Oujda","15","Oujda"
"7919","AB896372852","TSWJB","NXQZW","2002","Casablanca","Finance","3","17","14","12","12","20","9","2","2","1","14","Oujda","10","Tetouan","16","Marrakech"
"7925","AB841857852","OSKIE","TPHDG","1999","Tanger","Finance","1","19","19","13","9","11","17","1","2","2","14","Marrakech","19","Rabat","10","Fes"
"7945","AB261092670","LYZLG","KZRSV","2002","Tanger","Finance","2","10","12","18","12","15","9","5","3","2","10","Tetouan","12","Marrakech","18","Fes"
"7948","AB076803778","ODNIP","UUUVH","2001","Tetouan","Finance","1","9","17","13","14","12","11","1","3","2","9","Marrakech","10","Casablanca","16","Marrakech"
"7951","AB011973111","DTBOI","JKNSU","2002","Rabat","Finance","2","19","13","15","13","14","20","3","1","1","16","Marrakech","10","Rabat","13","Tetouan"
"7957","AB852421548","GTZLR","FPHIO","2000","Tanger","Finance","3","10","19","17","13","16","20","0","3","0","18","Agadir","15","Fes","17","Fes"
"7959","AB511396520","EAEEU","WJBSS","1998","Rabat","Finance","3","18","13","17","14","9","9","5","1","2","9","Tanger","17","Rabat","12","Agadir"
"7962","AB983715198","IAIUL","DFKPS","1998","Marrakech","Finance","3","10","16","15","15","15","10","3","3","1","15","Agadir","17","Oujda","19","Nador"
"7967","AB653376079","MCFWF","TJJDU","1999","Tanger","Finance","1","15","16","9","19","18","16","0","3","1","20","Rabat","10","Agadir","12","Nador"
"7969","AB350059268","DRKFW","OWODS","2002","Agadir","Finance","3","18","19","18","13","12","13","1","3","2","20","Fes","18","Agadir","20","Nador"
"7974","AB212016581","KHSLW","ZZODV","2001","Oujda","Finance","1","17","17","11","20","9","15","0","3","0","14","Oujda","15","Tetouan","10","Casablanca"
"7976","AB870820289","MFSYV","UZRKS","1998","Agadir","Finance","3","9","14","12","16","14","9","4","0","0","11","Tetouan","11","Fes","12","Casablanca"
"7981","AB435075657","BLPTU","GMCQM","1998","Nador","Finance","3","14","9","18","19","17","11","5","2","0","12","Marrakech","9","Rabat","12","Agadir"
"7983","AB385569406","DDULW","WUQIQ","2002","Agadir","Finance","3","17","20","14","19","17","20","5","3","2","19","Casablanca","12","Fes","15","Casablanca"
"7984","AB110430074","JGLVY","ODPOX","1999","Tetouan","Finance","2","13","13","17","12","11","11","1","1","0","14","Agadir","18","Marrakech","17","Rabat"
"7986","AB485509623","ZZCQP","ZJWJP","2000","Oujda","Finance","3","20","15","9","15","16","18","0","0","2","9","Casablanca","10","Tetouan","11","Nador"
"7990","AB603119628","LQGCB","LYQOA","2002","Tetouan","Finance","2","15","12","18","10","15","15","4","1","0","18","Marrakech","17","Tetouan","19","Rabat"
"7992","AB626807223","NSCSM","RHARO","2000","Fes","Finance","3","15","18","17","20","15","12","4","0","2","17","Tanger","17","Tanger","18","Oujda"
"7998","AB284347940","ZSVJH","ONRMF","1999","Casablanca","Finance","1","10","18","17","19","14","19","0","0","1","13","Fes","14","Nador","9","Nador"
"8002","AB545856666","OUUBH","RGJWZ","2000","Nador","Finance","1","15","18","20","19","11","15","1","3","0","17","Tetouan","15","Casablanca","11","Tanger"
"8007","AB682737775","QJCNS","UGOOL","1999","Oujda","Finance","2","19","9","14","20","14","18","1","1","0","19","Fes","19","Agadir","18","Rabat"
"8009","AB785336263","ESCMZ","NGTQZ","1998","Oujda","Finance","3","18","10","10","17","16","13","1","2","0","18","Tetouan","11","Oujda","14","Tetouan"
"8012","AB473551246","NXVHM","HRDCP","2001","Fes","Finance","1","18","14","15","9","14","13","3","3","0","18","Marrakech","10","Tanger","16","Agadir"
"8020","AB979922170","LVQWJ","LKFRF","2001","Casablanca","Finance","1","17","15","16","13","18","12","0","0","1","11","Oujda","9","Casablanca","12","Tetouan"
"8025","AB859082848","TYIFP","JKIYK","1998","Oujda","Finance","1","12","16","20","18","14","9","4","1","2","19","Agadir","13","Tetouan","16","Oujda"
"8029","AB842501782","VMCMK","GPWYY","1999","Rabat","Finance","1","20","13","14","15","11","9","2","3","1","14","Tanger","9","Oujda","15","Casablanca"
"8032","AB796563787","DIMHE","EESSJ","1998","Fes","Finance","1","16","12","19","14","14","10","0","1","0","17","Tetouan","16","Marrakech","16","Agadir"
"8043","AB042372743","XEQHM","GZHHK","2000","Fes","Finance","2","15","13","19","10","19","17","3","2","0","17","Tetouan","9","Marrakech","16","Agadir"
"8049","AB604833984","NSDCP","DIDZJ","1998","Oujda","Finance","3","19","13","18","9","17","17","1","1","0","16","Marrakech","20","Nador","18","Casablanca"
"8058","AB641132567","EVMEZ","BMIOZ","1999","Fes","Finance","1","19","12","15","15","19","10","0","1","0","10","Oujda","12","Nador","19","Marrakech"
"8061","AB191890374","PASZK","WLIVY","2002","Rabat","Finance","2","14","18","9","18","18","17","3","1","2","16","Tanger","11","Tetouan","9","Marrakech"
"8064","AB730973047","BTWFJ","WDJUX","2002","Tetouan","Finance","1","12","12","19","15","14","14","1","3","2","19","Nador","9","Tanger","12","Tetouan"
"8073","AB617596179","ISGTW","KKKSN","1999","Rabat","Finance","2","20","17","20","9","11","15","0","2","0","9","Rabat","16","Casablanca","18","Agadir"
"8078","AB894273175","PNAIH","LOOCD","2000","Marrakech","Finance","1","11","9","10","16","10","15","5","2","2","14","Fes","15","Casablanca","11","Oujda"
"8081","AB022304276","YVUOC","HLZFI","2001","Oujda","Finance","3","16","15","19","18","20","11","2","2","0","15","Agadir","18","Agadir","19","Fes"
"8084","AB789936747","QEPEY","BBHYG","2000","Agadir","Finance","3","12","19","18","10","12","13","3","0","2","16","Tetouan","11","Tanger","15","Rabat"
"8085","AB219950478","ICTCJ","PQRRO","1999","Tanger","Finance","2","11","17","16","11","10","18","2","2","1","15","Marrakech","18","Tanger","15","Marrakech"
"8088","AB127421163","YHYYG","SRSZV","2000","Marrakech","Finance","3","11","17","15","18","9","14","4","3","0","14","Marrakech","13","Casablanca","19","Rabat"
"8095","AB105603593","AGQOJ","KVBYO","1998","Casablanca","Finance","3","10","10","19","12","13","17","4","1","2","12","Marrakech","12","Oujda","19","Agadir"
"8099","AB767986567","OOYNL","UTFTB","2002","Marrakech","Finance","2","11","11","13","20","14","11","5","0","1","14","Tetouan","16","Casablanca","10","Rabat"
"8100","AB086538178","WELIR","WBWFE","1999","Tanger","Finance","3","9","19","16","18","19","14","0","1","1","10","Rabat","13","Tetouan","20","Nador"
"8107","AB209409952","YJOOV","DAEJH","1999","Oujda","Finance","2","11","10","19","12","16","16","2","2","2","20","Tetouan","19","Tanger","17","Rabat"
"8116","AB948419464","NQAWA","SUYGK","1999","Casablanca","Finance","2","14","12","14","14","12","16","5","1","0","16","Rabat","12","Nador","13","Tetouan"
"8118","AB863507856","DTNMA","CHYQA","1998","Tetouan","Finance","1","11","15","19","15","20","16","5","3","1","11","Fes","15","Tanger","18","Marrakech"
"8119","AB288975976","TFPMZ","BFNZN","1999","Agadir","Finance","1","14","14","19","19","19","13","4","0","2","9","Fes","18","Fes","11","Tanger"
"8124","AB169668799","SONZS","ICPUN","2002","Agadir","Finance","3","14","14","10","16","17","20","3","2","1","13","Marrakech","17","Marrakech","13","Casablanca"
"8125","AB387978469","VAYXW","IPCIV","2001","Tetouan","Finance","2","17","9","15","15","13","17","3","3","2","15","Agadir","15","Tanger","19","Tetouan"
"8129","AB349526412","QKGOO","OYSKK","1999","Tanger","Finance","2","17","9","9","14","19","9","2","1","2","10","Marrakech","16","Oujda","19","Marrakech"
"8130","AB640067496","GLJQN","EMBOM","1998","Fes","Finance","1","20","9","18","10","18","20","3","0","1","14","Casablanca","20","Marrakech","13","Tanger"
"8131","AB783039770","BNERA","NTEBE","2001","Tetouan","Finance","1","14","18","15","19","20","11","1","1","0","20","Tanger","16","Oujda","13","Rabat"
"8136","AB725642339","AOPTK","KSYFP","2000","Rabat","Finance","3","19","14","16","11","14","13","1","1","0","14","Agadir","14","Tanger","15","Tetouan"
"8147","AB697609447","DJUKM","XIVBN","2002","Tanger","Finance","2","18","9","9","17","15","20","3","3","0","13","Fes","10","Rabat","14","Fes"
"8150","AB052668676","AAUQT","QFKHI","2002","Agadir","Finance","1","16","14","14","16","14","14","0","1","0","19","Fes","9","Fes","11","Tanger"
"8151","AB267296697","DQYXY","JRNPW","2001","Rabat","Finance","3","14","19","13","9","9","9","0","1","2","12","Nador","10","Agadir","11","Casablanca"
"8175","AB011654022","EOLWL","TXLOF","2001","Rabat","Finance","1","13","11","9","13","13","18","0","1","0","17","Rabat","11","Agadir","17","Rabat"
"8178","AB100108411","SWOEX","UPHHB","1998","Rabat","Finance","3","13","14","15","9","14","18","4","3","1","11","Marrakech","12","Agadir","11","Marrakech"
"8183","AB250698742","AFACK","MTKLI","2001","Tanger","Finance","3","20","13","16","17","20","10","3","3","0","9","Tanger","11","Nador","11","Rabat"
"8187","AB736260647","FWSYC","MTTXY","2002","Rabat","Finance","1","14","9","20","19","14","12","3","3","2","15","Casablanca","9","Casablanca","12","Fes"
"8188","AB140192047","TEZKC","DCMCY","2001","Casablanca","Finance","2","17","19","13","16","18","17","4","3","1","16","Tanger","13","Marrakech","17","Rabat"
"8210","AB379354434","HULYP","BKITC","2000","Fes","Finance","2","17","16","13","14","16","13","2","2","2","11","Rabat","18","Oujda","16","Casablanca"
"8213","AB189976089","LUDPF","UXGKJ","1998","Tanger","Finance","1","10","15","18","13","10","9","0","3","0","19","Fes","17","Tetouan","15","Oujda"
"8219","AB037636306","FCLJG","TDLVX","1998","Casablanca","Finance","2","16","10","14","17","9","18","2","0","2","17","Nador","10","Oujda","15","Fes"
"8236","AB939032822","SKXKJ","KQKCI","1999","Fes","Finance","2","15","16","12","20","12","11","0","2","1","11","Tetouan","20","Fes","17","Nador"
"8237","AB689455221","XBNLA","SEEQY","2000","Fes","Finance","2","9","12","14","11","10","14","5","1","2","19","Tetouan","19","Fes","10","Marrakech"
"8246","AB980644371","AJMTB","DGIYA","2001","Tanger","Finance","2","13","18","13","9","13","16","1","3","2","16","Agadir","10","Oujda","11","Marrakech"
"8256","AB683061363","IPHSE","NMYPG","2002","Nador","Finance","2","18","10","19","14","18","10","4","2","0","17","Agadir","9","Tetouan","9","Tanger"
